date,plot_id,greenhouse_id,farm_id,input_type,quantity,unit_cost,total_cost,reason,purpose,is_precision_action
2025-06-22,P0023,GH016,F05,Fertilizer,13.33188139,1.95,26,Growth phase,Routine,0
2025-06-22,P0023,GH016,F05,Pesticide,1.367373433,14,19.14,Routine,Routine,0
2025-06-22,P0023,GH016,F05,Water,609.6556124,0.0025,1.52,Irrigation adjustment,Routine,0
2025-07-05,P0023,GH016,F05,Fertilizer,9.850730558,1.95,19.21,Pest response,Response to alert,1
2025-07-05,P0023,GH016,F05,Pesticide,1.397500865,14,19.57,Shock response,Response to alert,1
2025-07-05,P0023,GH016,F05,Water,460.8804952,0.0025,1.15,Routine,Routine,0
2025-07-05,P0023,GH016,F05,Labor,2.376914996,28,66.55,Shock response,Routine,0
2025-08-14,P0023,GH016,F05,Fertilizer,5.298422398,1.95,10.33,Pest response,Routine,0
2025-08-14,P0023,GH016,F05,Pesticide,1.62961703,14,22.81,Irrigation adjustment,Routine,0
2025-08-14,P0023,GH016,F05,Water,532.2370963,0.0025,1.33,Irrigation adjustment,Routine,0
2025-08-14,P0023,GH016,F05,Labor,1.996077124,28,55.89,Pest response,Routine,0
2025-03-21,P0024,GH017,F08,Water,602.2954107,0.0025,1.51,Shock response,Routine,0
2025-04-21,P0024,GH017,F08,Labor,1.555346692,28,43.55,Routine,Routine,0
2025-04-21,P0024,GH017,F08,Energy,37.39316194,0.19,7.1,Growth phase,Routine,0
2025-04-23,P0024,GH017,F08,Fertilizer,16.51774531,1.95,32.21,Irrigation adjustment,Routine,0
2025-04-23,P0024,GH017,F08,Pesticide,2.293981421,14,32.12,Irrigation adjustment,Routine,0
2025-04-23,P0024,GH017,F08,Water,415.7160222,0.0025,1.04,Irrigation adjustment,Routine,0
2025-04-23,P0024,GH017,F08,Energy,43.21836826,0.19,8.21,Pest response,Routine,0
2025-04-26,P0024,GH017,F08,Fertilizer,15.41974994,1.95,30.07,Growth phase,Response to alert,1
2025-04-26,P0024,GH017,F08,Water,482.3003679,0.0025,1.21,Irrigation adjustment,Routine,0
2025-04-26,P0024,GH017,F08,Labor,2.933031562,28,82.12,Shock response,Routine,0
2025-04-26,P0024,GH017,F08,Energy,30.58631308,0.19,5.81,Pest response,Routine,0
2025-05-08,P0024,GH017,F08,Pesticide,1.158890482,14,16.22,Growth phase,Response to alert,1
2025-05-08,P0024,GH017,F08,Water,617.6802496,0.0025,1.54,Irrigation adjustment,Routine,0
2025-05-08,P0024,GH017,F08,Labor,1.069251829,28,29.94,Routine,Routine,0
2025-05-08,P0024,GH017,F08,Energy,28.86518539,0.19,5.48,Growth phase,Routine,0
2025-05-11,P0024,GH017,F08,Pesticide,2.271299382,14,31.8,Pest response,Response to alert,1
2025-05-11,P0024,GH017,F08,Water,669.446851,0.0025,1.67,Routine,Routine,0
2025-06-02,P0024,GH017,F08,Fertilizer,19.41133054,1.95,37.85,Growth phase,Routine,0
2025-06-02,P0024,GH017,F08,Pesticide,3.561380929,14,49.86,Irrigation adjustment,Routine,0
2025-06-02,P0024,GH017,F08,Water,658.8045029,0.0025,1.65,Irrigation adjustment,Routine,0
2025-06-02,P0024,GH017,F08,Labor,1.3479643,28,37.74,Shock response,Routine,0
2025-06-13,P0024,GH017,F08,Fertilizer,23.15637439,1.95,45.15,Pest response,Response to alert,1
2025-06-13,P0024,GH017,F08,Pesticide,2.545921465,14,35.64,Pest response,Response to alert,1
2025-06-13,P0024,GH017,F08,Water,506.0992314,0.0025,1.27,Irrigation adjustment,Routine,0
2025-06-13,P0024,GH017,F08,Labor,2.182323479,28,61.11,Irrigation adjustment,Routine,0
2025-06-13,P0024,GH017,F08,Energy,29.28726168,0.19,5.56,Growth phase,Routine,0
2025-06-23,P0024,GH017,F08,Pesticide,1.58280282,14,22.16,Shock response,Response to alert,1
2025-06-23,P0024,GH017,F08,Labor,1.974010975,28,55.27,Pest response,Routine,0
2025-07-05,P0024,GH017,F08,Fertilizer,10.66833372,1.95,20.8,Shock response,Response to alert,1
2025-07-05,P0024,GH017,F08,Pesticide,2.316114173,14,32.43,Shock response,Response to alert,1
2025-07-05,P0024,GH017,F08,Water,572.0770042,0.0025,1.43,Irrigation adjustment,Routine,0
2025-08-27,P0024,GH017,F08,Fertilizer,12.19453745,1.95,23.78,Routine,Routine,0
2025-08-27,P0024,GH017,F08,Pesticide,2.396208032,14,33.55,Growth phase,Response to alert,1
2025-08-27,P0024,GH017,F08,Labor,2.064344615,28,57.8,Pest response,Routine,0
2025-03-27,P0025,GH001,F02,Fertilizer,18.60123825,1.95,36.27,Shock response,Routine,0
2025-03-27,P0025,GH001,F02,Water,678.5915532,0.0025,1.7,Irrigation adjustment,Routine,0
2025-04-02,P0025,GH001,F02,Fertilizer,8.48596909,1.95,16.55,Shock response,Response to alert,1
2025-05-04,P0025,GH001,F02,Fertilizer,21.56533626,1.95,42.05,Shock response,Routine,0
2025-05-04,P0025,GH001,F02,Pesticide,2.252339312,14,31.53,Growth phase,Routine,0
2025-05-04,P0025,GH001,F02,Water,631.2475622,0.0025,1.58,Pest response,Routine,0
2025-05-04,P0025,GH001,F02,Labor,1.058195268,28,29.63,Shock response,Routine,0
2025-05-04,P0025,GH001,F02,Energy,27.15190186,0.19,5.16,Routine,Routine,0
2025-05-17,P0025,GH001,F02,Fertilizer,12.70555678,1.95,24.78,Irrigation adjustment,Routine,0
2025-05-17,P0025,GH001,F02,Pesticide,0.498565786,14,6.98,Growth phase,Response to alert,1
2025-05-17,P0025,GH001,F02,Labor,1.731727307,28,48.49,Pest response,Routine,0
2025-05-26,P0025,GH001,F02,Pesticide,2.779745795,14,38.92,Irrigation adjustment,Routine,0
2025-05-26,P0025,GH001,F02,Water,529.7648577,0.0025,1.32,Growth phase,Routine,0
2025-05-26,P0025,GH001,F02,Labor,1.465293661,28,41.03,Shock response,Routine,0
2025-05-26,P0025,GH001,F02,Energy,25.26071324,0.19,4.8,Pest response,Routine,0
2025-06-04,P0025,GH001,F02,Fertilizer,17.80249352,1.95,34.71,Growth phase,Routine,0
2025-06-04,P0025,GH001,F02,Labor,2.483164743,28,69.53,Growth phase,Routine,0
2025-06-04,P0025,GH001,F02,Energy,39.91218491,0.19,7.58,Shock response,Routine,0
2025-07-17,P0025,GH001,F02,Fertilizer,23.62292306,1.95,46.06,Growth phase,Routine,0
2025-07-17,P0025,GH001,F02,Pesticide,1.503505282,14,21.05,Growth phase,Response to alert,1
2025-07-17,P0025,GH001,F02,Water,288.0004007,0.0025,0.72,Shock response,Routine,0
2025-07-17,P0025,GH001,F02,Labor,1.627648096,28,45.57,Shock response,Routine,0
2025-07-17,P0025,GH001,F02,Energy,30.02206566,0.19,5.7,Pest response,Routine,0
2025-08-07,P0025,GH001,F02,Fertilizer,12.93528237,1.95,25.22,Pest response,Response to alert,1
2025-08-07,P0025,GH001,F02,Pesticide,1.589248178,14,22.25,Pest response,Response to alert,1
2025-08-07,P0025,GH001,F02,Water,447.7593729,0.0025,1.12,Growth phase,Routine,0
2025-08-07,P0025,GH001,F02,Energy,30.70852547,0.19,5.83,Routine,Routine,0
2025-03-11,P0026,GH007,F04,Fertilizer,15.05945482,1.95,29.37,Routine,Routine,0
2025-03-11,P0026,GH007,F04,Pesticide,2.632060261,14,36.85,Shock response,Routine,0
2025-03-11,P0026,GH007,F04,Water,777.4395334,0.0025,1.94,Shock response,Routine,0
2025-03-11,P0026,GH007,F04,Labor,1.828742803,28,51.2,Irrigation adjustment,Routine,0
2025-04-04,P0026,GH007,F04,Fertilizer,21.27705139,1.95,41.49,Routine,Response to alert,1
2025-04-04,P0026,GH007,F04,Pesticide,2.020800005,14,28.29,Routine,Routine,0
2025-04-04,P0026,GH007,F04,Water,558.6017332,0.0025,1.4,Shock response,Routine,0
2025-04-04,P0026,GH007,F04,Labor,2.416590812,28,67.66,Shock response,Routine,0
2025-04-04,P0026,GH007,F04,Energy,38.05093182,0.19,7.23,Growth phase,Routine,0
2025-04-21,P0026,GH007,F04,Fertilizer,11.32573007,1.95,22.09,Routine,Routine,0
2025-04-21,P0026,GH007,F04,Water,548.6014244,0.0025,1.37,Growth phase,Routine,0
2025-04-21,P0026,GH007,F04,Labor,1.943796794,28,54.43,Routine,Routine,0
2025-04-25,P0026,GH007,F04,Fertilizer,19.09928343,1.95,37.24,Pest response,Routine,0
2025-04-25,P0026,GH007,F04,Pesticide,1.763739403,14,24.69,Shock response,Routine,0
2025-04-25,P0026,GH007,F04,Water,535.7804528,0.0025,1.34,Pest response,Routine,0
2025-04-25,P0026,GH007,F04,Labor,1.367107322,28,38.28,Shock response,Routine,0
2025-04-25,P0026,GH007,F04,Energy,37.52731675,0.19,7.13,Shock response,Routine,0
2025-06-14,P0026,GH007,F04,Pesticide,3.581113892,14,50.14,Shock response,Routine,0
2025-06-14,P0026,GH007,F04,Water,739.958741,0.0025,1.85,Shock response,Routine,0
2025-06-14,P0026,GH007,F04,Labor,1.174816973,28,32.89,Shock response,Routine,0
2025-06-14,P0026,GH007,F04,Energy,31.17908828,0.19,5.92,Routine,Routine,0
2025-07-29,P0026,GH007,F04,Fertilizer,19.86882363,1.95,38.74,Growth phase,Routine,0
2025-07-29,P0026,GH007,F04,Pesticide,2.857971856,14,40.01,Shock response,Response to alert,1
2025-07-29,P0026,GH007,F04,Water,559.7310457,0.0025,1.4,Routine,Routine,0
2025-07-29,P0026,GH007,F04,Labor,2.936598115,28,82.22,Shock response,Routine,0
2025-07-29,P0026,GH007,F04,Energy,42.47629396,0.19,8.07,Growth phase,Routine,0
2025-08-04,P0026,GH007,F04,Fertilizer,24.46012579,1.95,47.7,Pest response,Routine,0
2025-08-04,P0026,GH007,F04,Pesticide,1.319568933,14,18.47,Shock response,Routine,0
2025-08-04,P0026,GH007,F04,Water,669.8077275,0.0025,1.67,Growth phase,Routine,0
2025-08-04,P0026,GH007,F04,Labor,1.987792567,28,55.66,Routine,Routine,0
2025-08-12,P0026,GH007,F04,Fertilizer,16.59545786,1.95,32.36,Routine,Response to alert,1
2025-08-12,P0026,GH007,F04,Pesticide,1.572659685,14,22.02,Pest response,Response to alert,1
2025-08-12,P0026,GH007,F04,Water,621.5545144,0.0025,1.55,Irrigation adjustment,Routine,0
2025-08-12,P0026,GH007,F04,Labor,1.719760091,28,48.15,Shock response,Routine,0
2025-08-12,P0026,GH007,F04,Energy,48.36431313,0.19,9.19,Routine,Routine,0
2025-08-29,P0026,GH007,F04,Fertilizer,16.14607352,1.95,31.48,Routine,Response to alert,1
2025-08-29,P0026,GH007,F04,Pesticide,1.135240134,14,15.89,Irrigation adjustment,Routine,0
2025-08-29,P0026,GH007,F04,Water,640.7394055,0.0025,1.6,Pest response,Routine,0
2025-08-29,P0026,GH007,F04,Labor,0.804592622,28,22.53,Irrigation adjustment,Routine,0
2025-08-29,P0026,GH007,F04,Energy,30.57761351,0.19,5.81,Shock response,Routine,0
2025-02-26,P0027,GH003,F08,Fertilizer,14.7230067,1.95,28.71,Pest response,Routine,0
2025-02-26,P0027,GH003,F08,Pesticide,2.596859539,14,36.36,Routine,Response to alert,1
2025-02-26,P0027,GH003,F08,Water,649.5482345,0.0025,1.62,Routine,Routine,0
2025-02-26,P0027,GH003,F08,Labor,1.516910736,28,42.47,Pest response,Routine,0
2025-02-26,P0027,GH003,F08,Energy,34.87599254,0.19,6.63,Shock response,Routine,0
2025-03-02,P0027,GH003,F08,Fertilizer,14.08989987,1.95,27.48,Irrigation adjustment,Response to alert,1
2025-03-02,P0027,GH003,F08,Pesticide,2.486377459,14,34.81,Pest response,Response to alert,1
2025-03-02,P0027,GH003,F08,Water,722.3928957,0.0025,1.81,Routine,Routine,0
2025-03-02,P0027,GH003,F08,Energy,16.55032388,0.19,3.14,Routine,Routine,0
2025-03-30,P0027,GH003,F08,Water,419.9083677,0.0025,1.05,Pest response,Routine,0
2025-04-12,P0027,GH003,F08,Fertilizer,16.9026115,1.95,32.96,Growth phase,Response to alert,1
2025-04-12,P0027,GH003,F08,Water,581.9762451,0.0025,1.45,Routine,Routine,0
2025-04-24,P0027,GH003,F08,Fertilizer,19.36337921,1.95,37.76,Irrigation adjustment,Response to alert,1
2025-04-24,P0027,GH003,F08,Water,578.1304808,0.0025,1.45,Pest response,Routine,0
2025-04-24,P0027,GH003,F08,Labor,1.195484078,28,33.47,Routine,Routine,0
2025-05-19,P0027,GH003,F08,Fertilizer,15.52760053,1.95,30.28,Irrigation adjustment,Response to alert,1
2025-05-19,P0027,GH003,F08,Pesticide,2.051194737,14,28.72,Irrigation adjustment,Routine,0
2025-05-19,P0027,GH003,F08,Water,714.1922369,0.0025,1.79,Growth phase,Routine,0
2025-05-19,P0027,GH003,F08,Energy,39.74644092,0.19,7.55,Irrigation adjustment,Routine,0
2025-06-10,P0027,GH003,F08,Fertilizer,19.05369592,1.95,37.15,Pest response,Routine,0
2025-06-10,P0027,GH003,F08,Pesticide,2.214456344,14,31,Pest response,Routine,0
2025-06-10,P0027,GH003,F08,Water,878.2965031,0.0025,2.2,Pest response,Routine,0
2025-06-10,P0027,GH003,F08,Labor,1.613564575,28,45.18,Growth phase,Routine,0
2025-06-10,P0027,GH003,F08,Energy,34.90827277,0.19,6.63,Growth phase,Routine,0
2025-06-15,P0027,GH003,F08,Water,744.2608433,0.0025,1.86,Growth phase,Routine,0
2025-06-15,P0027,GH003,F08,Labor,2.553960479,28,71.51,Irrigation adjustment,Routine,0
2025-06-15,P0027,GH003,F08,Energy,38.52727618,0.19,7.32,Pest response,Routine,0
2025-06-18,P0027,GH003,F08,Pesticide,1.477098126,14,20.68,Pest response,Routine,0
2025-06-18,P0027,GH003,F08,Water,630.0597843,0.0025,1.58,Routine,Routine,0
2025-06-18,P0027,GH003,F08,Labor,3.200518121,28,89.61,Pest response,Routine,0
2025-06-18,P0027,GH003,F08,Energy,41.141747,0.19,7.82,Routine,Routine,0
2025-06-20,P0027,GH003,F08,Fertilizer,15.89012764,1.95,30.99,Routine,Response to alert,1
2025-06-20,P0027,GH003,F08,Pesticide,2.417234185,14,33.84,Growth phase,Routine,0
2025-06-20,P0027,GH003,F08,Labor,1.996808715,28,55.91,Pest response,Routine,0
2025-06-20,P0027,GH003,F08,Energy,33.06022815,0.19,6.28,Pest response,Routine,0
2025-06-25,P0027,GH003,F08,Fertilizer,19.60285524,1.95,38.23,Shock response,Routine,0
2025-06-25,P0027,GH003,F08,Water,926.6692855,0.0025,2.32,Irrigation adjustment,Routine,0
2025-06-25,P0027,GH003,F08,Energy,40.64817732,0.19,7.72,Irrigation adjustment,Routine,0
2025-04-02,P0028,GH017,F08,Fertilizer,14.83042209,1.95,28.92,Shock response,Routine,0
2025-04-02,P0028,GH017,F08,Water,601.7439269,0.0025,1.5,Shock response,Routine,0
2025-04-02,P0028,GH017,F08,Labor,0.821531535,28,23,Pest response,Routine,0
2025-04-02,P0028,GH017,F08,Energy,31.88552329,0.19,6.06,Irrigation adjustment,Routine,0
2025-05-14,P0028,GH017,F08,Fertilizer,10.68883275,1.95,20.84,Routine,Routine,0
2025-05-14,P0028,GH017,F08,Labor,1.891413375,28,52.96,Shock response,Routine,0
2025-05-14,P0028,GH017,F08,Energy,31.20652881,0.19,5.93,Shock response,Routine,0
2025-05-22,P0028,GH017,F08,Fertilizer,22.12225005,1.95,43.14,Routine,Routine,0
2025-05-22,P0028,GH017,F08,Pesticide,2.640452066,14,36.97,Growth phase,Routine,0
2025-05-22,P0028,GH017,F08,Water,600.4148324,0.0025,1.5,Growth phase,Routine,0
2025-05-22,P0028,GH017,F08,Labor,1.101369002,28,30.84,Shock response,Routine,0
2025-06-04,P0028,GH017,F08,Water,748.8204949,0.0025,1.87,Pest response,Routine,0
2025-06-04,P0028,GH017,F08,Labor,1.925058025,28,53.9,Shock response,Routine,0
2025-06-08,P0028,GH017,F08,Fertilizer,16.67660399,1.95,32.52,Irrigation adjustment,Routine,0
2025-06-08,P0028,GH017,F08,Pesticide,2.490076215,14,34.86,Irrigation adjustment,Routine,0
2025-06-08,P0028,GH017,F08,Water,556.5444717,0.0025,1.39,Irrigation adjustment,Routine,0
2025-06-08,P0028,GH017,F08,Labor,2.347135432,28,65.72,Pest response,Routine,0
2025-06-28,P0028,GH017,F08,Fertilizer,25.49875253,1.95,49.72,Irrigation adjustment,Routine,0
2025-06-28,P0028,GH017,F08,Pesticide,1.533022595,14,21.46,Irrigation adjustment,Response to alert,1
2025-06-28,P0028,GH017,F08,Water,674.441827,0.0025,1.69,Pest response,Routine,0
2025-06-28,P0028,GH017,F08,Labor,1.709307078,28,47.86,Irrigation adjustment,Routine,0
2025-06-28,P0028,GH017,F08,Energy,23.94312871,0.19,4.55,Routine,Routine,0
2025-07-07,P0028,GH017,F08,Pesticide,0.422177869,14,5.91,Shock response,Routine,0
2025-07-07,P0028,GH017,F08,Water,874.456624,0.0025,2.19,Growth phase,Routine,0
2025-07-07,P0028,GH017,F08,Labor,1.947534907,28,54.53,Routine,Routine,0
2025-08-10,P0028,GH017,F08,Fertilizer,21.24049723,1.95,41.42,Pest response,Routine,0
2025-08-10,P0028,GH017,F08,Pesticide,2.844868529,14,39.83,Growth phase,Routine,0
2025-08-10,P0028,GH017,F08,Water,834.0179944,0.0025,2.09,Irrigation adjustment,Routine,0
2025-08-10,P0028,GH017,F08,Labor,1.766870344,28,49.47,Pest response,Routine,0
2025-08-10,P0028,GH017,F08,Energy,29.46256993,0.19,5.6,Shock response,Routine,0
2025-08-28,P0028,GH017,F08,Fertilizer,20.12029201,1.95,39.23,Irrigation adjustment,Routine,0
2025-08-28,P0028,GH017,F08,Pesticide,2.772371236,14,38.81,Irrigation adjustment,Routine,0
2025-08-28,P0028,GH017,F08,Water,403.6160665,0.0025,1.01,Routine,Routine,0
2025-08-28,P0028,GH017,F08,Labor,2.416098528,28,67.65,Pest response,Routine,0
2025-08-28,P0028,GH017,F08,Energy,39.83019165,0.19,7.57,Irrigation adjustment,Routine,0
2025-09-02,P0028,GH017,F08,Fertilizer,14.30734275,1.95,27.9,Pest response,Response to alert,1
2025-09-02,P0028,GH017,F08,Pesticide,2.488788766,14,34.84,Growth phase,Response to alert,1
2025-09-02,P0028,GH017,F08,Water,731.2953258,0.0025,1.83,Irrigation adjustment,Routine,0
2025-09-02,P0028,GH017,F08,Labor,1.321341926,28,37,Pest response,Routine,0
2025-09-02,P0028,GH017,F08,Energy,44.82602841,0.19,8.52,Pest response,Routine,0
2025-03-06,P0029,GH014,F02,Fertilizer,15.65488274,1.95,30.53,Routine,Response to alert,1
2025-03-06,P0029,GH014,F02,Water,511.2813804,0.0025,1.28,Pest response,Routine,0
2025-03-06,P0029,GH014,F02,Labor,0.997587101,28,27.93,Shock response,Routine,0
2025-03-06,P0029,GH014,F02,Energy,38.59482663,0.19,7.33,Irrigation adjustment,Routine,0
2025-03-12,P0029,GH014,F02,Fertilizer,19.94465593,1.95,38.89,Irrigation adjustment,Response to alert,1
2025-03-12,P0029,GH014,F02,Water,587.9930155,0.0025,1.47,Shock response,Routine,0
2025-03-12,P0029,GH014,F02,Labor,1.098648001,28,30.76,Shock response,Routine,0
2025-03-23,P0029,GH014,F02,Fertilizer,15.72304373,1.95,30.66,Growth phase,Routine,0
2025-03-23,P0029,GH014,F02,Pesticide,2.14194157,14,29.99,Routine,Routine,0
2025-03-23,P0029,GH014,F02,Water,743.3154585,0.0025,1.86,Irrigation adjustment,Routine,0
2025-03-23,P0029,GH014,F02,Labor,2.972497839,28,83.23,Growth phase,Routine,0
2025-04-25,P0029,GH014,F02,Fertilizer,18.81187368,1.95,36.68,Routine,Routine,0
2025-04-25,P0029,GH014,F02,Water,762.2600326,0.0025,1.91,Irrigation adjustment,Routine,0
2025-04-25,P0029,GH014,F02,Labor,1.276925545,28,35.75,Pest response,Routine,0
2025-04-25,P0029,GH014,F02,Energy,39.60379307,0.19,7.52,Pest response,Routine,0
2025-06-08,P0029,GH014,F02,Fertilizer,23.39957824,1.95,45.63,Routine,Routine,0
2025-06-08,P0029,GH014,F02,Pesticide,2.463270066,14,34.49,Growth phase,Response to alert,1
2025-06-08,P0029,GH014,F02,Water,643.8921658,0.0025,1.61,Shock response,Routine,0
2025-06-08,P0029,GH014,F02,Energy,26.22550817,0.19,4.98,Pest response,Routine,0
2025-06-18,P0029,GH014,F02,Fertilizer,15.16190151,1.95,29.57,Irrigation adjustment,Response to alert,1
2025-06-18,P0029,GH014,F02,Pesticide,2.645913455,14,37.04,Shock response,Response to alert,1
2025-06-18,P0029,GH014,F02,Water,573.5022925,0.0025,1.43,Growth phase,Routine,0
2025-06-18,P0029,GH014,F02,Energy,37.9529769,0.19,7.21,Growth phase,Routine,0
2025-06-21,P0029,GH014,F02,Water,721.95758,0.0025,1.8,Growth phase,Routine,0
2025-06-21,P0029,GH014,F02,Labor,1.236420795,28,34.62,Pest response,Routine,0
2025-06-26,P0029,GH014,F02,Fertilizer,8.663889208,1.95,16.89,Irrigation adjustment,Response to alert,1
2025-06-26,P0029,GH014,F02,Water,612.4307646,0.0025,1.53,Routine,Routine,0
2025-06-26,P0029,GH014,F02,Labor,2.065660685,28,57.84,Irrigation adjustment,Routine,0
2025-07-06,P0029,GH014,F02,Fertilizer,24.75484622,1.95,48.27,Growth phase,Response to alert,1
2025-07-06,P0029,GH014,F02,Water,653.8640168,0.0025,1.63,Irrigation adjustment,Routine,0
2025-07-06,P0029,GH014,F02,Labor,1.07231696,28,30.02,Shock response,Routine,0
2025-07-06,P0029,GH014,F02,Energy,26.48962674,0.19,5.03,Irrigation adjustment,Routine,0
2025-07-15,P0029,GH014,F02,Fertilizer,30.57986646,1.95,59.63,Routine,Routine,0
2025-07-15,P0029,GH014,F02,Pesticide,2.435927994,14,34.1,Shock response,Routine,0
2025-07-15,P0029,GH014,F02,Water,489.2159211,0.0025,1.22,Growth phase,Routine,0
2025-07-16,P0029,GH014,F02,Fertilizer,29.79991845,1.95,58.11,Routine,Response to alert,1
2025-07-16,P0029,GH014,F02,Pesticide,2.523115003,14,35.32,Irrigation adjustment,Response to alert,1
2025-07-16,P0029,GH014,F02,Water,445.5135278,0.0025,1.11,Routine,Routine,0
2025-08-26,P0029,GH014,F02,Fertilizer,24.50474088,1.95,47.78,Shock response,Routine,0
2025-08-26,P0029,GH014,F02,Pesticide,2.245671904,14,31.44,Pest response,Routine,0
2025-08-26,P0029,GH014,F02,Water,575.965299,0.0025,1.44,Shock response,Routine,0
2025-08-26,P0029,GH014,F02,Energy,41.51634959,0.19,7.89,Routine,Routine,0
2025-03-17,P0030,GH012,F04,Fertilizer,19.26381043,1.95,37.56,Pest response,Response to alert,1
2025-03-17,P0030,GH012,F04,Pesticide,2.9116273,14,40.76,Growth phase,Response to alert,1
2025-03-17,P0030,GH012,F04,Water,605.147988,0.0025,1.51,Routine,Routine,0
2025-03-17,P0030,GH012,F04,Labor,1.286444001,28,36.02,Pest response,Routine,0
2025-03-17,P0030,GH012,F04,Energy,28.50327754,0.19,5.42,Shock response,Routine,0
2025-04-24,P0030,GH012,F04,Fertilizer,16.7608781,1.95,32.68,Growth phase,Routine,0
2025-04-24,P0030,GH012,F04,Water,773.2576249,0.0025,1.93,Routine,Routine,0
2025-04-24,P0030,GH012,F04,Energy,28.721421,0.19,5.46,Routine,Routine,0
2025-05-04,P0030,GH012,F04,Fertilizer,9.487037167,1.95,18.5,Shock response,Routine,0
2025-05-04,P0030,GH012,F04,Water,544.9660358,0.0025,1.36,Pest response,Routine,0
2025-05-04,P0030,GH012,F04,Labor,2.745480159,28,76.87,Growth phase,Routine,0
2025-05-04,P0030,GH012,F04,Energy,40.51437775,0.19,7.7,Growth phase,Routine,0
2025-05-07,P0030,GH012,F04,Fertilizer,22.62152937,1.95,44.11,Routine,Routine,0
2025-05-07,P0030,GH012,F04,Pesticide,0.94744326,14,13.26,Shock response,Response to alert,1
2025-05-07,P0030,GH012,F04,Water,583.2099276,0.0025,1.46,Routine,Routine,0
2025-05-07,P0030,GH012,F04,Labor,1.903999965,28,53.31,Growth phase,Routine,0
